name,uri,conf_uri,roles,cnt_role,cnt_paper,homepage,bio,depiction,mbox_sha1sum,cnt_mbox,organization_sample,organization,organization_uri,cnt_org
Carlos Buil Aranda,http://data.semanticweb.org/person/carlos-buil-aranda,http://data.semanticweb.org/conference/iswc/2013,,0,2,http://www.linkedin.com/pub/carlos-buil-aranda/7/347/6a3,,,250a676d59d5e43d3d41c99fa31c016132e9ee0f,1,Pontifical Catholic University of Chile,Pontifical Catholic University of Chile,http://data.semanticweb.org/organization/pontifical-catholic-university-of-chile,1
Carlos Castillo,http://data.semanticweb.org/person/carlos-castillo,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Evaluation Track),1,0,,,,,0,Qatar Computing Research Institute,Qatar Computing Research Institute,http://data.semanticweb.org/organization/qatar-computing-research-institute,1
Carlos Pedrinaci,http://data.semanticweb.org/person/carlos-pedrinaci,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track); PC Member at ISWC2013 (Semantic Web In Use Track),2,0,,,,,0,"KMi, The Open University","KMi, The Open University",http://data.semanticweb.org/organization/kmi-the-open-university,1
Carole Goble,http://data.semanticweb.org/person/carole-goble,http://data.semanticweb.org/conference/iswc/2013,Workshop Chair,1,2,,,,4699824a3759895701ccaaa26c2ba7aaa5397b80,1,University of Manchester,University of Manchester,http://data.semanticweb.org/organization/university-of-manchester,1
Carolina Fortuna,http://data.semanticweb.org/person/carolina-fortuna,http://data.semanticweb.org/conference/iswc/2013,Tutorial Organizer,1,0,,,,,0,Jožef Stefan Institute,Jožef Stefan Institute,http://data.semanticweb.org/organization/jozef-stefan-institute,1
Caroline Barrière,http://data.semanticweb.org/person/caroline-barriere,http://data.semanticweb.org/conference/iswc/2013,Workshop Chair,1,0,,,,,0,Computer Research Institute of Montreal,Computer Research Institute of Montreal,http://data.semanticweb.org/organization/computer-research-institute-of-montreal,1
Carsten Binnig,http://data.semanticweb.org/person/carsten-binnig,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,71da1f44273f7872928298e947547ba68321f1c6,1,University of Mannheim,University of Mannheim,http://data.semanticweb.org/organization/university-of-mannheim,1
Carsten Keßler,http://data.semanticweb.org/person/carsten-keler,http://data.semanticweb.org/conference/iswc/2013,Workshop Chair,1,0,,,,,0,University of Münster,University of Münster,http://data.semanticweb.org/organization/university-of-muenster,1
Carsten Lutz,http://data.semanticweb.org/person/carsten-lutz,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,94c551711a91bc94a68e35dd5c388d0c58df7095,1,University of Bremen,University of Bremen,http://data.semanticweb.org/organization/university-of-bremen,1
Cartic Ramakrishnan,http://data.semanticweb.org/person/cartic-ramakrishnan,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Semantic Web In Use Track),1,0,,,,,0,"DataPop, Inc.","DataPop, Inc.",http://data.semanticweb.org/organization/datapop-inc,1
Catia Pesquita,http://data.semanticweb.org/person/catia-pesquita,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,f6d8f3f80de6f078840414d8c33b79e96265f2f8,1,University of Lisbon,University of Lisbon,http://data.semanticweb.org/organization/university-of-lisbon,1
Ceriel Jacobs,http://data.semanticweb.org/person/ceriel-jacobs,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,6f2ec7e73bdf1d276fead72dca422caae9c0009b,1,Vrije Universiteit Amsterdam,Vrije Universiteit Amsterdam,http://data.semanticweb.org/organization/vrije-universiteit-amsterdam,1
Chan Le Duc,http://data.semanticweb.org/person/chan-le-duc,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,833d318a688a62e62c04f6b9b95776a1f0a929d0,1,Paris 8 University,Paris 8 University,http://data.semanticweb.org/organization/paris-8-university,1
Chan Le Van,http://data.semanticweb.org/person/chan-le-van,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,,0,"DERI, Galway","DERI, Galway",http://data.semanticweb.org/organization/deri-galway,1
Charalampos Nikolaou,http://data.semanticweb.org/person/charalampos-nikolaou,http://data.semanticweb.org/conference/iswc/2013,,0,1,http://www.di.uoa.gr/~charnik,,,d6aff7cc4a58c5d21d04ab22d4faa7bd2bdb00bf,1,National and Kapodistrian University of Athens,National and Kapodistrian University of Athens,http://data.semanticweb.org/organization/national-and-kapodistrian-university-of-athens,1
Charith Perera,http://data.semanticweb.org/person/charith-perera,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,b1fa0aa2e148b08ed2f470fbe8902e8e486f612e,1,CSIRO Australia,CSIRO Australia; Australian National University,http://data.semanticweb.org/organization/csiro-australia; http://data.semanticweb.org/organization/australian-national-university,2
Chen Zheng,http://data.semanticweb.org/person/chen-zheng,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,556a7b8b1f30cb15068ce4c800b99557831cb662,1,Beijing Normal University,Beijing Normal University,http://data.semanticweb.org/organization/beijing-normal-university,1
Chetana Gavankar,http://data.semanticweb.org/person/chetana-gavankar,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,e0a256306b228712f1e0f37eb0115e5f70faf13f,1,Monash University,Monash University,http://data.semanticweb.org/organization/monash-university,1
Chiara Del Vescovo,http://data.semanticweb.org/person/chiara-del-vescovo,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,bb1fd9fa5c984fb7033c7a2c9a6b980ab3b46714,1,University of Manchester,University of Manchester,http://data.semanticweb.org/organization/university-of-manchester,1
Chih-Hao Yu,http://data.semanticweb.org/person/chih-hao-yu,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,114873a9a35bbe14a5a1ccbec176a888c8abd594,1,University of Queensland,University of Queensland,http://data.semanticweb.org/organization/university-of-queensland,1
Chin-Wan Chung,http://data.semanticweb.org/person/chin-wan-chung,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,9a2b850f734d7438c4c6ac373ac4feb08a22c0c2,1,KAIST,KAIST,http://data.semanticweb.org/organization/kaist,1
Chris Baillie,http://data.semanticweb.org/person/chris-baillie,http://data.semanticweb.org/conference/iswc/2013,,0,1,http://www.csd.abdn.ac.uk/~cbaillie,,,6fb5a96a446e73369ffeff680a10a3988cdd3778,1,University of Aberdeen,University of Aberdeen,http://data.semanticweb.org/organization/university-of-aberdeen,1
Chris Biemann,http://data.semanticweb.org/person/chris-biemann,http://data.semanticweb.org/conference/iswc/2013,Evaluation Track Chair,1,0,http://www.ukp.tu-darmstadt.de/people/group-heads/prof-dr-chris-biemann/,,,,0,Technische Universität Darmstadt,Technische Universität Darmstadt,http://data.semanticweb.org/organization/technische-universitaet-darmstadt,1
Chris Welty,http://data.semanticweb.org/person/chris-welty,http://data.semanticweb.org/conference/iswc/2013,Session Chair; General Chair,2,0,http://researcher.watson.ibm.com/researcher/view.php?person=us-welty,,,,0,IBM Research,IBM Research,http://data.semanticweb.org/organization/ibm-research,1
Christian Bizer,http://data.semanticweb.org/person/christian-bizer,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track); PC Member at ISWC2013 (Semantic Web In Use Track),2,2,,,,d293ced5ef76989393dc5a8380fb9b2c89c1f083,1,University of Mannheim,University of Mannheim,http://data.semanticweb.org/organization/university-of-mannheim,1
Christian Chiarcos,http://data.semanticweb.org/person/christian-chiarcos,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Evaluation Track),1,0,,,,,0,Goethe University Frankfurt,Goethe University Frankfurt,http://data.semanticweb.org/organization/goethe-university-frankfurt,1
Christian Dinu,http://data.semanticweb.org/person/christian-dinu,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,cd6af0d194cddeb81780252586996ae24fe8cbaf,1,Royal Dutch Academy of Sciences,Royal Dutch Academy of Sciences,http://data.semanticweb.org/organization/royal-dutch-academy-of-sciences,1
Christian Hütter,http://data.semanticweb.org/person/christian-huetter,http://data.semanticweb.org/conference/iswc/2013,,0,2,,,,4ae9a516a209cfdbaa995eecbed5835e0f23ee8b,1,Fluid Operations,Fluid Operations,http://data.semanticweb.org/organization/fluid-operations,1
Christian Meilicke,http://data.semanticweb.org/person/christian-meilicke,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Evaluation Track),1,1,,,,aa10dcc1abe225b12ac6c62c75224109957f8837,1,University of Mannheim,University of Mannheim,http://data.semanticweb.org/organization/university-of-mannheim,1
Christin Seifert,http://data.semanticweb.org/person/christin-seifert,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,a9297d629b5d7c10a573e679a76e40fb32d18d47,1,University of Passau,University of Passau,http://data.semanticweb.org/organization/university-of-passau,1
Christoph Einsiedler,http://data.semanticweb.org/person/christoph-einsiedler,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,f97c9e5d3c2d3ad45e7fda23163a4ab8ecd15f84,1,University of Passau,University of Passau,http://data.semanticweb.org/organization/university-of-passau,1
Christoph Lange,http://data.semanticweb.org/person/christoph-lange,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Semantic Web In Use Track),1,0,,,,,0,University of Birmingham,University of Birmingham,http://data.semanticweb.org/organization/university-of-birmingham,1
Christoph Pinkel,http://data.semanticweb.org/person/christoph-pinkel,http://data.semanticweb.org/conference/iswc/2013,,0,3,,,,77399f7516b596a8967dd6e41d31de0e66f07846,1,Fluid Operations,Fluid Operations,http://data.semanticweb.org/organization/fluid-operations,1
Christophe Guéret,http://data.semanticweb.org/person/christophe-gueret,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track),1,1,,,,c5410a97f81c06006757d2cc8efd8ff3c23ac16f,1,Royal Dutch Academy of Sciences,Royal Dutch Academy of Sciences; Data Archiving and Networked Services (DANS),http://data.semanticweb.org/organization/royal-dutch-academy-of-sciences; http://data.semanticweb.org/organization/data-archiving-and-networked-services-dans,2
Christopher Brewster,http://data.semanticweb.org/person/christopher-brewster,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track),1,0,,,,,0,Aston University,Aston University,http://data.semanticweb.org/organization/aston-university,1
Christopher Lowis,http://data.semanticweb.org/person/christopher-lowis,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,4f8e414fd43dcb061b7059fca19339e2c08a7446,1,BBC,BBC,http://data.semanticweb.org/organization/bbc,1
Cinzia Daraio,http://data.semanticweb.org/person/cinzia-daraio,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,06b0e454246a47c93d2777b30a32125baa5d87a7,1,Sapienza University of Rome,Sapienza University of Rome,http://data.semanticweb.org/organization/sapienza-university-of-rome,1
Claudia D'Amato,http://data.semanticweb.org/person/claudia-damato,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track); Workshop Chair,2,0,,,,,0,University of Bari,University of Bari,http://data.semanticweb.org/organization/university-of-bari,1
Claudia Wagner,http://data.semanticweb.org/person/claudia-wagner,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track),1,0,,,,,0,"Joanneum Research, IIS","Joanneum Research, IIS",http://data.semanticweb.org/organization/joanneum-research-iis,1
Claudio Giuliano,http://data.semanticweb.org/person/claudio-giuliano,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,8297985c099262b2c5a2704ca281a2b7359a0d96,1,Fondazione Bruno Kessler,Fondazione Bruno Kessler,http://data.semanticweb.org/organization/fondazione-bruno-kessler,1
Claudio Gutierrez,http://data.semanticweb.org/person/claudio-gutierrez,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,f341588c8c974d3b6fa4134e12700da871e8704f,1,University of Chile,University of Chile,http://data.semanticweb.org/organization/university-of-chile,1
Cory Henson,http://data.semanticweb.org/person/cory-henson,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track); Workshop Chair,2,0,,,,,0,Wright State University,Wright State University,http://data.semanticweb.org/organization/wright-state-university,1
Cosmin Basca,http://data.semanticweb.org/person/cosmin-basca,http://data.semanticweb.org/conference/iswc/2013,,0,1,http://www.ifi.uzh.ch/ddis/people/cosmin-basca/,,,9a979bd476dd73fdce1663743533e0c9958c2357,1,University of Zurich,University of Zurich,http://data.semanticweb.org/organization/university-of-zurich,1
Cosmin Stroe,http://data.semanticweb.org/person/cosmin-stroe,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,84b14429c32c94ff7dd30968c01e6be9614bf915,1,University of Illinois at Chicago,University of Illinois at Chicago,http://data.semanticweb.org/organization/university-of-illinois-at-chicago,1
Craig Knoblock,http://data.semanticweb.org/person/craig-knoblock,http://data.semanticweb.org/conference/iswc/2013,,0,2,http://www.isi.edu/~knoblock/,,,2c2715555efac793759255fe12d117541cf52a37,1,ISI/USC,ISI/USC,http://data.semanticweb.org/organization/isiusc,1
Cristian Confalonieri,http://data.semanticweb.org/person/cristian-confalonieri,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,c8196b5bd222783a5135238d5db7880432ef4c01,1,studio labo,studio labo,http://data.semanticweb.org/organization/studio-labo,1
Csongor I Nyulas,http://data.semanticweb.org/person/csongor-i-nyulas,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,88bb713ff705a7fe7262fda87b705b31118e76b8,1,Stanford University,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Csongor Nyulas,http://data.semanticweb.org/person/csongor-nyulas,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,88bb713ff705a7fe7262fda87b705b31118e76b8,1,Stanford University,Stanford University,http://data.semanticweb.org/organization/stanford-university,1
Dai Quoc Nguyen,http://data.semanticweb.org/person/dai-quoc-nguyen,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,3d5b3abd49a28d48abd56b854e5059fc49435a24,1,VNU University of Engineering and Technology,VNU University of Engineering and Technology,http://data.semanticweb.org/organization/vnu-university-of-engineering-and-technology,1
Dan Brickley,http://data.semanticweb.org/person/dan-brickley,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track),1,0,,,,,0,Google Inc.,Google Inc.,http://data.semanticweb.org/organization/google-inc,1
Danh Le Phuoc,http://data.semanticweb.org/person/danh-le-phuoc,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,,0,"DERI, Galway","DERI, Galway",http://data.semanticweb.org/organization/deri-galway,1
Danica Damljanovic,http://data.semanticweb.org/person/danica-damljanovic,http://data.semanticweb.org/conference/iswc/2013,PC Member at ISWC2013 (Research Track),1,0,,,,,0,University of Sheffield,University of Sheffield,http://data.semanticweb.org/organization/university-of-sheffield,1
Daniel Faria,http://data.semanticweb.org/person/daniel-faria,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,c2acf8670ab6072e7d2ced359e9ca445a7961d72,1,University of Lisbon,University of Lisbon,http://data.semanticweb.org/organization/university-of-lisbon,1
Daniel Gerber,http://data.semanticweb.org/person/daniel-gerber,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,7716ea9608422625fa7ba043975f357ef856060f,1,Leipzig University,Leipzig University,http://data.semanticweb.org/organization/leipzig-university,1
Daniel M. Herzig,http://data.semanticweb.org/person/daniel-m-herzig,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,4ee687e8f9e8576a48ec7625e7ccc414fcd57639,1,"AIFB, University of Karlsruhe","AIFB, University of Karlsruhe",http://data.semanticweb.org/organization/aifb-university-of-karlsruhe,1
Daniel Miranker,http://data.semanticweb.org/person/daniel-miranker,http://data.semanticweb.org/conference/iswc/2013,Tutorial Organizer,1,2,,,,0fea94336fe97522ad08d3100f2555d8b1acab05,1,University of Texas at Austin,University of Texas at Austin,http://data.semanticweb.org/organization/university-of-texas-at-austin,1
Daniel P. Miranker,http://data.semanticweb.org/person/daniel-p-miranker,http://data.semanticweb.org/conference/iswc/2013,,0,1,,,,,0,Capsenta Inc,Capsenta Inc,http://data.semanticweb.org/organization/capsenta-inc,1
