event_uri,super_event_uri,order_in_super_event,event_type,label,start,end,tzid,room,address,chair_label,chair_person,presenter_label,presenter_person,acronym,abstract,homepage,link_document,logo,source,EOL
,[ME]/session-7c,3,TalkEvent,"Discovering Missing Semantic Relations between Entities in Wikipedia",,,,,,,,,,,,,,,,
,[ME]/session-7c,4,TalkEvent,"Using the past to explain the present: interlinking current affairs with archives via the Semantic Web",,,,,,,,,,,,,,,,
,[ME]/session-7c,5,TalkEvent,"A Graph-Based Approach to Learn Semantic Descriptions of Data Sources",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,[ME]/session-8a,1,TalkEvent,"Secure Manipulation of Linked Data",,,,,,,,,,,,,,,,
,[ME]/session-8a,2,TalkEvent,"Incorporating Commercial and Private Data into an Open Linked Data Platform for Drug Discovery",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,[ME]/session-8b,1,TalkEvent,"One License to Compose Them All: a deontic logic approach to data licensing on the Web of Data",,,,,,,,,,,,,,,,
,[ME]/session-8b,2,TalkEvent,"A Confidentiality Model for Ontologies",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,[ME]/session-8c,1,TalkEvent,"Reasoning on crowd-sourced semantic annotations to facilitate cataloguing of 3D artefacts in the cultural heritage domain",,,,,,,,,,,,,,,,
,[ME]/session-8c,2,TalkEvent,"Crowdsourcing Linked Data Quality Assessment",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,[ME]/session-9a,1,TalkEvent,"Semantic Message Passing for Generating Linked Data from Tables",,,,,,,,,,,,,,,,
,[ME]/session-9a,2,TalkEvent,"A Linked-Data-driven and Semantically-enabled Journal Portal for Scientometrics",,,,,,,,,,,,,,,,
,[ME]/session-9a,3,TalkEvent,"TRank: Ranking Entity Types Using the Web of Data",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,[ME]/session-9b,1,TalkEvent,"Knowledge Graph Identification",,,,,,,,,,,,,,,,
,[ME]/session-9b,2,TalkEvent,"Type Inference on Noisy RDF Data",,,,,,,,,,,,,,,,
,[ME]/session-9b,3,TalkEvent,"Statistical Knowledge Patterns: Identifying Synonymous Relations in Large Linked Datasets",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,[ME]/session-9c,1,TalkEvent,"ProSWIP: Property-based Data Access for Semantic Web Interactive Programming",,,,,,,,,,,,,,,,
,[ME]/session-9c,2,TalkEvent,"Ontology-Based Data Access: Ontop of Databases",,,,,,,,,,,,,,,,
,[ME]/session-9c,3,TalkEvent,"The Combined Approach to OBDA: Taming Role Hierarchies using Filters",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/lisc/2013/session1,[WORKSHOP]/lisc/2013,,SessionEvent,"LISC 2013 Session 1",2013-10-21T09:00:00,2013-10-21T10:30:00,Australia/Sydney,"Rawson (5th Floor)",,,,,,,,,,,,
,[WORKSHOP]/lisc/2013/session1,1,InvitedTalkEvent,"Results may vary: reproducibility, open science and all that jazz",,,,,,,,Speaker,"Carole Goble",,"How could we evaluate research and researchers? Reproducibility underpins the scientific method: at least in principle if not practice. The willing exchange of results and the transparent conduct of research can only be expected up to a point in a competitive environment. Contributions to science are acknowledged, but not if the credit is for data curation or software. From a bioinformatics view point, how far could our results be reproducible before the pain is just too high? Is open science a dangerous, utopian vision or a legitimate, feasible expectation? How do we move bioinformatics from one where results are post-hoc “made reproducible”, to pre-hoc “born reproducible”? And why, in our computational information age, do we communicate results through fragmented, fixed documents rather than cohesive, versioned releases? In this talk, which I gave as a keynote at the 2013 joint conference Intelligent Systems in Molecular Biology / European Conference on Computational Biology, I will explore these questions drawing on 20 years of experience in both the development of technical infrastructure for Life Science and the social infrastructure in which Life Science operates.",,,,,
,[WORKSHOP]/lisc/2013/session1,2,TalkEvent,"Building Exceutable Biological Pathway Models Automatically from BioPAX",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/om/2013/session1,[WORKSHOP]/om/2013,,SessionEvent,"OM-2013 Session 1",2013-10-21T09:00:00,2013-10-21T10:45:00,Australia/Sydney,"Ionic (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/om/2013/session1,1,SpecialEvent,"Welcome and workshop overview",,,,,,,,,,,,,,,,
,[WORKSHOP]/om/2013/session1,2,TalkEvent,"Rapid execution of weighted edit distances",,,,,,,,,,,,,,,,
,[WORKSHOP]/om/2013/session1,3,TalkEvent,"To repair or not to repair: reconciling correctness and coherence in ontology reference alignments",,,,,,,,,,,,,,,,
,[WORKSHOP]/om/2013/session1,4,TalkEvent,"Unsupervised learning of link specifications: deterministic vs. non-deterministic",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/ssws/2013/session1,[WORKSHOP]/ssws/2013,,SessionEvent,"SSWS 2013 Session 1",2013-10-21T09:00:00,2013-10-21T10:30:00,Australia/Sydney,"Corinthian (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/ssws/2013/session1,1,InvitedTalkEvent,TBA,,,,,,,,Speaker,"Spyros Kotoulas",,,,,,,
,[WORKSHOP]/ssws/2013/session1,2,TalkEvent,"Count Aggregation in Semantic Queries",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/crowdsem/2013/session1,[WORKSHOP]/crowdsem/2013,,SessionEvent,"CrowdSem Session 1",2013-10-21T09:00:00,2013-10-21T10:30:00,Australia/Sydney,"Northcott (5th Floor)",,,,,,,,,,,,
,[WORKSHOP]/crowdsem/2013/session1,1,SpecialEvent,"CrowdSem Welcome and introduction",,,,,,,,,,,,,,,,
,[WORKSHOP]/crowdsem/2013/session1,2,InvitedTalkEvent,"Design of the crowdsourcing exercise",,,,,,,,,,,,,,,,
,[WORKSHOP]/crowdsem/2013/session1,3,TalkEvent,"Dr. Detective: combining gamification techniques and crowdsourcing to create a gold standard in medical text",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/ld4ie/2013/session1,[WORKSHOP]/ld4ie/2013,,SessionEvent,"LD4IE Session 1",2013-10-21T09:00:00,2013-10-21T10:30:00,Australia/Sydney,"Composite (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/ld4ie/2013/session1,1,SpecialEvent,"Workshop Introduction",,,,,,,,,,,,,,,,
,[WORKSHOP]/ld4ie/2013/session1,2,InvitedTalkEvent,"Exploiting Information Extraction and the Semantic Web at Yahoo Search",,,,,,,,Speaker,"Peter Mika",,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/smam/2013/session1,[WORKSHOP]/smam/2013,,SessionEvent,"SMAM 2013 Session 1",2013-10-21T09:00:00,2013-10-21T10:30:00,Australia/Sydney,"Tuscan (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/smam/2013/session1,1,SpecialEvent,Introduction,,,,,,,,,,,,,,,,
,[WORKSHOP]/smam/2013/session1,2,InvitedTalkEvent,"Deep-linking into Media Assets at the Fragment Level: Specification, Model and Applications",,,,,,,,Speaker,"Raphaël Troncy",,"Semantic descriptions of non-textual media available on the Web can facilitate retrieval, re-use and presentation of media assets. Semantic Web languages can represent controlled vocabularies and shared annotations of media content on the Web. By identifying concepts to consider, Uniform Resource Identifiers (URIs) are the building blocks of the Semantic Web. Often, particular regions of an image or particular sequences of an audio or a video resource need to be localized and uniquely identified in order to be used as subject or object resource in an RDF annotation. In this talk, we will first present the Media Fragment URI specification, a recent W3C recommendation that enables to uniquely identifying sub-parts of media assets in the same way that the fragment identifier in the URI can refer to part of an HTML or XML document. We will then describe models and ontologies that we will illustrate with several real world applications using semantic annotations attached to media fragments in the music and the TV domains. Those applications are developed in the context of the European projects LinkedTV and MediaMixer and the French project WAVE.",,,,http://semanticmedia.org.uk/smam2013/#programme,EOL
,[WORKSHOP]/smam/2013/session1,3,TalkEvent,"Mapping, Interlinking and Exposing MusicBrainz as Linked Data",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/wop/2013/session1,[WORKSHOP]/wop/2013,,SessionEvent,"WOP 2013 Session 1",2013-10-21T09:00:00,2013-10-21T10:30:00,Australia/Sydney,"Doric (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/wop/2013/session1,1,SpecialEvent,"Opening and welcome",,,,,,,,,,,,,,,,
,[WORKSHOP]/wop/2013/session1,2,TalkEvent,"Detecting Good Practices and Pitfalls when Publishing Vocabularies on the Web",,,,,,,,,,,,,,,,
,[WORKSHOP]/wop/2013/session1,3,TalkEvent,"Event Processing in RDF",,,,,,,,,,,,,,,,
,[WORKSHOP]/wop/2013/session1,4,TalkEvent,"Reasoning Performance Indicators for Ontology Design Patterns",,,,,,,,,,,,,,,,
,[WORKSHOP]/wop/2013/session1,5,TalkEvent,"Statistical Knowledge Patterns for Characterising Linked Data",,,,,,,,,,,,,,,,
,[WORKSHOP]/wop/2013/session1,6,TalkEvent,"Ontology Patterns: Clarifying Concepts and Terminology",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/tutorial-6/session1,[ME]/tutorial-6,,SessionEvent,"Relational Database to RDF Session 1",2013-10-21T09:00:00,2013-10-21T10:30:00,Australia/Sydney,"Boardroom (4th Floor)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/tutorial-7/session1,[ME]/tutorial-7,,SessionEvent,"Stream Reasoning for Linked Data Session 1",2013-10-21T09:00:00,2013-10-21T10:30:00,Australia/Sydney,"Carrington (3rd Floor)",,,,,,,,,,,,
,[ME]/tutorial-7/session1,1,SpecialEvent,"Stream Reasoning introduction",,,,,,,,,,,,,,,,
,[ME]/tutorial-7/session1,2,SpecialEvent,"RDF stream processing models",,,,,,,,,,,,,,,,
,[ME]/tutorial-7/session1,3,SpecialEvent,"Naive reasoning on RDF streams",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/tutorial-9/session1,[ME]/tutorial-9,,SessionEvent,"The Web of Things Session 1",2013-10-21T09:00:00,2013-10-21T10:30:00,Australia/Sydney,"Carruthers (5th Floor)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/lisc/2013/session2,[WORKSHOP]/lisc/2013,,SessionEvent,"LISC 2013 Session 2",2013-10-21T11:00:00,2013-10-21T12:45:00,Australia/Sydney,"Rawson (5th Floor)",,,,,,,,,,,,
,[WORKSHOP]/lisc/2013/session2,1,TalkEvent,"A Semantic Lab Notebook – Report on a Use Case Modelling an Experiment of a Microwave-based Quarantine Method",,,,,,,,,,,,,,,,
,[WORKSHOP]/lisc/2013/session2,2,TalkEvent,"A Checklist-Based Approach for Quality Assessment of Scientific Information",,,,,,,,,,,,,,,,
,[WORKSHOP]/lisc/2013/session2,3,TalkEvent,"Using Semantic Web Technologies to Reproduce a Pharmacovigilance Case Study",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/om/2013/poster1,[WORKSHOP]/om/2013,,SessionEvent,"OM-2013 Morning Tea / Poster session",2013-10-21T10:45:00,2013-10-21T11:45:00,Australia/Sydney,"Ionic (Ground Floor)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/om/2013/session2,[WORKSHOP]/om/2013,,SessionEvent,"OM-2013 Paper presentation session 2",2013-10-21T11:45:00,2013-10-21T12:45:00,Australia/Sydney,"Ionic (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/om/2013/session2,1,TalkEvent,"IncMap: Pay as you go Matching of Relational Schemata to OWL Ontologies",,,,,,,,,,,,,,,,
,[WORKSHOP]/om/2013/session2,2,TalkEvent,"Complex correspondences for query patterns rewriting",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/ssws/2013/session2,[WORKSHOP]/ssws/2013,,SessionEvent,"SSWS 2013 Session 2",2013-10-21T11:00:00,2013-10-21T12:45:00,Australia/Sydney,"Corinthian (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/ssws/2013/session2,1,TalkEvent,"DistEL: A Distributed EL+ Ontology Classifier",,,,,,,,,,,,,,,,
,[WORKSHOP]/ssws/2013/session2,2,TalkEvent,"Rule-based Reasoning on Massively Parallel Hardware",,,,,,,,,,,,,,,,
,[WORKSHOP]/ssws/2013/session2,3,TalkEvent,"TripleRush: A Fast and Scalable Triple Store",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/crowdsem/2013/session2,[WORKSHOP]/crowdsem/2013,,SessionEvent,"CrowdSem Session 2",2013-10-21T11:00:00,2013-10-21T12:45:00,Australia/Sydney,"Northcott (5th Floor)",,,,,,,,,,,,
,[WORKSHOP]/crowdsem/2013/session2,1,TalkEvent,"Crowdsourced Semantics with Semantic Tagging: Don’t just tag it, LexiTag it!",,,,,,,,,,,,,,,,
,[WORKSHOP]/crowdsem/2013/session2,2,TalkEvent,"SLUA: Towards Semantic Linking of Users with Actions in Crowdsourcing",,,,,,,,,,,,,,,,
,[WORKSHOP]/crowdsem/2013/session2,3,TalkEvent,"Crowdsourced Entity Markup",,,,,,,,,,,,,,,,
,[WORKSHOP]/crowdsem/2013/session2,4,TalkEvent,"A Role for Provenance in Social Computation",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/ld4ie/2013/session2,[WORKSHOP]/ld4ie/2013,,SessionEvent,"LD4ID session 2",2013-10-21T11:00:00,2013-10-21T12:45:00,Australia/Sydney,"Composite (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/ld4ie/2013/session2,1,TalkEvent,"Triplifying Wikipedia's Tables",,,,,,,,,,,,,,,,
,[WORKSHOP]/ld4ie/2013/session2,2,TalkEvent,"Linked Data for Cross-disciplinary Collaboration Cohort Discovery",,,,,,,,,,,,,,,,
,[WORKSHOP]/ld4ie/2013/session2,3,TalkEvent,"Full Syntactic Parsing for Enrichment of RDF dataset",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/smam/2013/session2,[WORKSHOP]/smam/2013,,SessionEvent,"SMAM 2013 Session 2",2013-10-21T11:00:00,2013-10-21T12:45:00,Australia/Sydney,"Tuscan (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/smam/2013/session2,1,InvitedTalkEvent,"Unchained Melody: Redefining the Boundaries to a Music Digital Library Through Linked Data",,,,,,,,Speaker,"David Bainbridge",,"Despite being borne over the web, conventional digital library software architectures---from which many of our leading Music Digital Libraries (MDLs) are formed---result in digital resources that are, surprisingly, disconnected from other on-line sources of information. Leveraging from (and also contributing too!) the ever growing body of music linked data, in this talk I will demonstrate a new form of music digital library that encompasses management, discovery, delivery and analysis of the musical content it contains. In doing so, the developed software architecture alters the boundaries to what is conventionally thought of as a digital library---challenging core assumptions made in digital library software design.",,,,http://semanticmedia.org.uk/smam2013/#programme,EOL
,[WORKSHOP]/smam/2013/session2,2,TalkEvent,"A knowledge-based approach to computational analysis of melody in Indian art music",,,,,,,,,,,,,,,,
,[WORKSHOP]/smam/2013/session2,3,TalkEvent,"Semantic Metadata for Music Production Projects",,,,,,,,,,,,,,,,
,[WORKSHOP]/smam/2013/session2,4,SpecialEvent,"Discussion / Hack ideas for the ISWC jam session",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/wop/2013/session2,[WORKSHOP]/wop/2013,,SessionEvent,"WOP 2013 Session 2 Poster",2013-10-21T11:00:00,2013-10-21T12:45:00,Australia/Sydney,"Doric (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/wop/2013/session2,1,TalkEvent,"Terminology-Based Patterns for Natural Language Definitions in Ontologies",,,,,,,,,,,,,,,,
,[WORKSHOP]/wop/2013/session2,2,TalkEvent,"Diagrammatic Ontology Patterns",,,,,,,,,,,,,,,,
,[WORKSHOP]/wop/2013/session2,3,TalkEvent,"License Linked Data Resources Pattern",,,,,,,,,,,,,,,,
,[WORKSHOP]/wop/2013/session2,4,TalkEvent,"The Event Processing ODP",,,,,,,,,,,,,,,,
,[WORKSHOP]/wop/2013/session2,5,TalkEvent,"The Object with States Ontology Design Pattern",,,,,,,,,,,,,,,,
,[WORKSHOP]/wop/2013/session2,6,TalkEvent,"Abstracting Transport to an Ontology Design Pattern for the Geosciences",,,,,,,,,,,,,,,,
,[WORKSHOP]/wop/2013/session2,7,SpecialEvent,"Poster session (Patterns and short papers)",,,,,,,,,,,,,,,,
,[WORKSHOP]/wop/2013/session2,8,SpecialEvent,"Closing and best poster award",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/tutorial-6/session2,[ME]/tutorial-6,,SessionEvent,"Relational Database to RDF Session 2",2013-10-21T11:00:00,2013-10-21T12:45:00,Australia/Sydney,"Boardroom (4th Floor)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/tutorial-7/session2,[ME]/tutorial-7,,SessionEvent,"Stream Reasoning for Linked Data Session 2",2013-10-21T11:00:00,2013-10-21T12:45:00,Australia/Sydney,"Carrington (3rd Floor)",,,,,,,,,,,,
,[ME]/tutorial-7/session2,1,SpecialEvent,"C-SPARQL: A Continuous Extension of SPARQL",,,,,,,,,,,,,,,,
,[ME]/tutorial-7/session2,2,SpecialEvent,"SPARQLstream: Ontology-based streaming data access",,,,,,,,,,,,,,,,
,[ME]/tutorial-7/session2,3,SpecialEvent,"Hands-on session",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/tutorial-9/session2,[ME]/tutorial-9,,SessionEvent,"The Web of Things Session 2",2013-10-21T11:00:00,2013-10-21T12:45:00,Australia/Sydney,"Carruthers (5th Floor)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/lisc/2013/session4,[WORKSHOP]/lisc/2013,,SessionEvent,"LISC 2013 Session 3",2013-10-21T13:45:00,2013-10-21T15:30:00,Australia/Sydney,"Rawson (5th Floor)",,,,,,,,,,,,
,[WORKSHOP]/lisc/2013/session4,1,TalkEvent,"Exploiting Semantics from Ontologies and Shared Annotations to Find Patterns in Annotated Linked Open Data",,,,,,,,,,,,,,,,
,[WORKSHOP]/lisc/2013/session4,2,TalkEvent,"Capturing intent and rationale for Linked Science: design patterns as a resource for linked laboratory experiments",,,,,,,,,,,,,,,,
,[WORKSHOP]/lisc/2013/session4,3,TalkEvent,"BiographyNet: Managing Provenance at multiple levels and from different perspectives",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/om/2013/session-oaei,[WORKSHOP]/om/2013,,SessionEvent,"OM-2013 Session 3 (OAEI-2013)",2013-10-21T14:00:00,2013-10-21T15:30:00,Australia/Sydney,"Ionic (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/om/2013/session-oaei,1,SpecialEvent,"Introduction to the OAEI 2013 campaign",,,,,,,,,,,,,,,,
,[WORKSHOP]/om/2013/session-oaei,2,SpecialEvent,"Presentation of system 1",,,,,,,,,,,,,,,,
,[WORKSHOP]/om/2013/session-oaei,3,SpecialEvent,"Presentation of system 2",,,,,,,,,,,,,,,,
,[WORKSHOP]/om/2013/session-oaei,4,SpecialEvent,"Presentation of system 3",,,,,,,,,,,,,,,,
,[WORKSHOP]/om/2013/session-oaei,5,SpecialEvent,"Presentation of system 4",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/ssws/2013/session3,[WORKSHOP]/ssws/2013,,SessionEvent,"SSWS 2013 Session 3",2013-10-21T13:45:00,2013-10-21T15:30:00,Australia/Sydney,"Corinthian (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/ssws/2013/session3,1,TalkEvent,"Eviction Strategies for Semantic Flow Processing",,,,,,,,,,,,,,,,
,[WORKSHOP]/ssws/2013/session3,2,TalkEvent,"Scalable Linked Data Stream Processing via Network-Aware Workload Scheduling",,,,,,,,,,,,,,,,
,[WORKSHOP]/ssws/2013/session3,3,TalkEvent,"A Distributed Directory System",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/crowdsem/2013/session3,[WORKSHOP]/crowdsem/2013,,SessionEvent,"CrowdSem Session 3",2013-10-21T13:45:00,2013-10-21T15:30:00,Australia/Sydney,"Northcott (5th Floor)",,,,,,,,,,,,
,[WORKSHOP]/crowdsem/2013/session3,1,TalkEvent,"Frame Semantics Annotation Made Easy with DBpedia",,,,,,,,,,,,,,,,
,[WORKSHOP]/crowdsem/2013/session3,2,TalkEvent,"Developing Crowdsourced Ontology Engineering Tasks: An iterative process",,,,,,,,,,,,,,,,
,[WORKSHOP]/crowdsem/2013/session3,3,TalkEvent,"Content and Behaviour Based Metrics for Crowd Truth",,,,,,,,,,,,,,,,
,[WORKSHOP]/crowdsem/2013/session3,4,TalkEvent,"Information Reputation",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/ld4ie/2013/session3,[WORKSHOP]/ld4ie/2013,,SessionEvent,"LD4IE Session 3",2013-10-21T13:45:00,2013-10-21T15:30:00,Australia/Sydney,"Composite (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/ld4ie/2013/session3,1,TalkEvent,"Which of the following SPARQL Queries are Similar? Why?",,,,,,,,,,,,,,,,
,[WORKSHOP]/ld4ie/2013/session3,2,TalkEvent,"Named Entity Disambiguation using Freebase and Syntactic Parsing",,,,,,,,,,,,,,,,
,[WORKSHOP]/ld4ie/2013/session3,2,SpecialEvent,"LD4IE Wrap-up and open discussion",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/tutorial-6/session3,[ME]/tutorial-6,,SessionEvent,"Relational Database to RDF Session 3",2013-10-21T13:45:00,2013-10-21T15:30:00,Australia/Sydney,"Boardroom (4th Floor)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/tutorial-7/session3,[ME]/tutorial-7,,SessionEvent,"Stream Reasoning for Linked Data Session 3",2013-10-21T13:45:00,2013-10-21T15:30:00,Australia/Sydney,"Carrington (3rd Floor)",,,,,,,,,,,,
,[ME]/tutorial-7/session4,1,SpecialEvent,"Approximate Reasoning and Approximate Stream Reasoning for OWL2-DL",,,,,,,,,,,,,,,,
,[ME]/tutorial-7/session4,2,SpecialEvent,"Hands-on session",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/ursw/2013/session1,[WORKSHOP]/ursw/2013,,SessionEvent,"URSW 2013 Session 1",2013-10-21T13:45:00,2013-10-21T15:30:00,Australia/Sydney,"Tuscan (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/ursw/2013/session1,1,InvitedTalkEvent,TBD,,,,,,,,,,,,,,,,
,[WORKSHOP]/ursw/2013/session1,2,TalkEvent,"Handling uncertainty in semantic information retrieval process",,,,,,,,,,,,,,,,
,[WORKSHOP]/ursw/2013/session1,3,TalkEvent,"Towards Vagueness-Aware Ontologies",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/derive/2013/session1,[WORKSHOP]/derive/2013,,SessionEvent,"DeRiVE 2013 Session 1",2013-10-21T13:45:00,2013-10-21T15:30:00,Australia/Sydney,"Doric (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/derive/2013/session1,1,InvitedTalkEvent,"Listening to the pulse of our cities during City Scale Events",,,,,,,,,,,,,,,,
,[WORKSHOP]/derive/2013/session1,2,TalkEvent,"Domain-Independent Quality Measures for Crowd Truth Disagreement",,,,,,,,,,,,,,,,
,[WORKSHOP]/derive/2013/session1,3,TalkEvent,"FRED as an Event Extraction Tool",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/tutorial-5/session1,[ME]/tutorial-5,,SessionEvent,"Modelling Ontologies Visually Session 1",2013-10-21T13:45:00,2013-10-21T15:30:00,Australia/Sydney,"Carruthers (5th Floor)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/lisc/2013/session6,[WORKSHOP]/lisc/2013,,SessionEvent,"LISC 2013 Session 4 (Co-writing)",2013-10-21T16:00:00,2013-10-21T17:30:00,Australia/Sydney,"Rawson (5th Floor)",,,,,,,"how can linked science techniques solve problems in scientific reproducibility 2+45 minutes",,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/om/2013/poster-2,[WORKSHOP]/om/2013,,SessionEvent,"OM-2013 Afternoon Tea / Poster session",2013-10-21T15:30:00,2013-10-21T16:30:00,Australia/Sydney,"Ionic (Ground Floor)",,,,,,,,,,,,
[WORKSHOP]/om/2013/discussion,[WORKSHOP]/om/2013,,SpecialEvent,"OM-2013 Discussion and wrap-up",2013-10-21T16:30:00,2013-10-21T17:30:00,Australia/Sydney,"Ionic (Ground Floor)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/crowdsem/2013/session4,[WORKSHOP]/crowdsem/2013,,SessionEvent,"CrowdSen Session 4",2013-10-21T16:00:00,2013-10-21T17:30:00,Australia/Sydney,"Northcott (5th Floor)",,,,,,,,,,,,
,[WORKSHOP]/crowdsem/2013/session4,1,InvitedTalkEvent,"Big Data meets Big Social: Social Machines and the Semantic Web",,,,,,,,Speaker,"David De Roure",,"We are seeing increasing scale of human participation in the digital world, from citizens and scholars alike. At the same time we see increasing computational power and storage: more devices, more processors, more cores (indeed Moore’s Law). An interesting space, generating considerable activity, is where large numbers of people meet large numbers of machines – where new forms of data are produced and also where the new analytics occur, from computational algorithms to citizen science. Underpinning this space is the notion of Social Machines, defined by Tim Berners-Lee as processes in which the people do the creative work and the machine does the administration. The theory and practice of Social Machines are now attracting study, and this talk will discuss this opportunity for Semantic Web approaches to underpin the design and construction of future Social Machines against a backdrop of increasing scale and increasing automation.",,,,http://crowdsem.wordpress.com/program-and-proceedings/,EOL
,[WORKSHOP]/crowdsem/2013/session4,2,SpecialEvent,wrap-up,,,,,,,,,,,,,,,http://crowdsem.wordpress.com/program-and-proceedings/,EOL
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/ld4ie/2013/panel,[WORKSHOP]/ld4ie/2013,,PanelEvent,"Linked Data for Information Extraction: Opportunity or Babel?",2013-10-21T16:00:00,2013-10-21T17:30:00,Australia/Sydney,"Composite (Ground Floor)",,Chair,"Fabio Ciravegna",Panelist,"Tim Finin,Claudio Giuliano,Craig Knoblock,Peter Mika,Mark Sanderson",,,,,,http://oak.dcs.shef.ac.uk/ld4ie2013/agenda.html,EOL
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/tutorial-6/session4,[ME]/tutorial-6,,SessionEvent,"Relational Database to RDF Session 4",2013-10-21T16:00:00,2013-10-21T17:30:00,Australia/Sydney,"Boardroom (4th Floor)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/tutorial-7/session4,[ME]/tutorial-7,,SessionEvent,"Stream Reasoning for Linked Data Session 4",2013-10-21T16:00:00,2013-10-21T17:30:00,Australia/Sydney,"Carrington (3rd Floor)",,,,,,,,,,,,
,[ME]/tutorial-7/session4,1,SpecialEvent,"IMaRS: Incremental Materialization for RDF Streams",,,,,,,,,,,,,,,,
